r1,r2,rl
0.23392,0.071,0.21052
0.35616,0.09722,0.31507
0.40876,0.22222,0.36496
0.41451,0.15707,0.35233
0.20606,0.07362,0.19394
0.44,0.24324,0.4
0.30882,0.14926,0.27942
0.32298,0.10063,0.27329
0.23896,0.12533,0.20779
0.36601,0.21192,0.35294
0.33846,0.125,0.27692
0.47773,0.2449,0.41295
0.64122,0.57364,0.62595
0.49383,0.2875,0.46913
0.42945,0.16149,0.3681
0.36735,0.15173,0.34014
0.19388,0.01031,0.18367
0.19354,0.06667,0.19354
0.31788,0.09396,0.29139
0.38372,0.1647,0.36047
0.26348,0.08485,0.20359
0.44156,0.31579,0.44156
0.25454,0.09816,0.21818
0.58253,0.44118,0.57281
0.44808,0.25414,0.42623
0.39216,0.17218,0.28758
0.3721,0.22047,0.3721
0.37894,0.18085,0.32632
0.3237,0.08187,0.3237
0.47328,0.26356,0.36641
0.43925,0.23585,0.3271
0.37956,0.19259,0.36497
0.19632,0.07453,0.18405
0.3077,0.15686,0.25
0.35922,0.16667,0.28155
0.17801,0.03174,0.1466
0.31953,0.13174,0.30769
0.41618,0.22222,0.35839
0.53988,0.39752,0.52761
0.53179,0.35088,0.47399
0.57575,0.46154,0.57575
0.28877,0.06486,0.2246
0.37209,0.23474,0.37209
0.39548,0.10285,0.32768
0.3038,0.15384,0.27848
0.3173,0.1068,0.24038
0.18848,0.06349,0.14659
0.31461,0.10227,0.21348
0.40651,0.14876,0.40651
0.28985,0.08824,0.24637
0.46512,0.21176,0.38372
0.39669,0.2521,0.36364
0.59627,0.45283,0.53416
0.32298,0.10063,0.28571
0.27625,0.08939,0.20994
0.18667,0.02703,0.14667
0.14173,0.01601,0.11024
0.3741,0.27737,0.3741
0.57554,0.33577,0.53238
0.59259,0.43396,0.57407
0.41081,0.19672,0.31351
0.53571,0.33333,0.45536
0.37113,0.17993,0.33677
0.46231,0.27411,0.46231
0.21111,0.07865,0.21111
0.35484,0.17391,0.32258
0.44156,0.23685,0.42857
0.32308,0.15625,0.32308
0.3622,0.16,0.31496
0.33533,0.13334,0.2994
0.41228,0.21239,0.38596
0.42647,0.1791,0.41176
0.53731,0.42424,0.52239
0.28708,0.12561,0.25837
0.45162,0.3268,0.3871
0.48746,0.27437,0.46595
0.29508,0.1,0.2459
0.30464,0.1208,0.30464
0.44275,0.17692,0.38931
0.34848,0.16923,0.33333
0.38462,0.23276,0.36752
0.45614,0.23894,0.40351
0.39241,0.15384,0.34177
0.51948,0.36842,0.49351
0.35461,0.14389,0.31205
0.42254,0.25714,0.40845
0.37334,0.18919,0.36
0.2963,0.1125,0.25926
0.51328,0.23423,0.42478
0.44171,0.24845,0.39264
0.50315,0.29299,0.47799
0.31707,0.08642,0.28049
0.27587,0.08392,0.22069
0.4394,0.23077,0.37879
0.5037,0.25564,0.44445
0.23841,0.10738,0.22516
0.39548,0.22857,0.36158
0.53846,0.36364,0.5
0.48855,0.26923,0.48092
0.38849,0.26277,0.3741
0.43137,0.25166,0.35294
0.32204,0.10344,0.28813
0.31902,0.09938,0.2454
0.34783,0.0989,0.30435
0.34343,0.12245,0.31313
0.34328,0.12121,0.31343
0.5,0.34483,0.43182
0.46512,0.29108,0.44651
0.39416,0.13333,0.30657
0.37037,0.18045,0.32593
0.25807,0.08197,0.22581
0.26213,0.07843,0.23301
0.45854,0.26601,0.4
0.32061,0.15504,0.32061
0.25714,0.07246,0.21429
0.40994,0.21383,0.36025
0.35821,0.11055,0.30846
0.35821,0.13636,0.28359
0.38554,0.23171,0.3494
0.26865,0.07576,0.22388
0.29752,0.18487,0.29752
0.34742,0.19905,0.31925
0.39491,0.19355,0.39491
0.544,0.40651,0.544
0.54304,0.349,0.5298
0.40688,0.23055,0.37822
0.52349,0.2585,0.49665
0.30409,0.11835,0.26901
0.38236,0.13433,0.30883
0.19672,0.01667,0.14754
0.24742,0.08996,0.24055
0.17911,0.04545,0.17911
0.30189,0.12739,0.30189
0.66197,0.58571,0.66197
0.20253,0.06411,0.16456
0.36633,0.21,0.31683
0.32298,0.15094,0.31056
0.44716,0.21311,0.41463
0.41595,0.15473,0.35897
0.31068,0.13725,0.29126
0.35443,0.19231,0.30379
0.46667,0.33708,0.44444
0.44275,0.27907,0.42748
0.28395,0.0625,0.25926
0.42719,0.16667,0.35922
0.35227,0.17241,0.31818
0.83928,0.74546,0.82143
0.35036,0.19259,0.30657
0.36025,0.1761,0.32298
0.51428,0.3237,0.42285
0.58442,0.4079,0.51948
0.40237,0.19162,0.36686
0.50732,0.36453,0.43902
0.09434,0.0,0.09434
0.44166,0.22689,0.40833
0.4698,0.31292,0.44295
0.32395,0.14286,0.22536
0.38938,0.21429,0.38938
0.43172,0.19556,0.38767
0.40935,0.26035,0.37427
0.42697,0.17046,0.35955
0.31429,0.11764,0.22858
0.41538,0.23438,0.4
0.35294,0.11852,0.32353
0.63273,0.51282,0.62546
0.27907,0.09449,0.26357
0.2807,0.13018,0.26901
0.48148,0.3125,0.46913
0.30244,0.11823,0.29268
0.37638,0.18588,0.36162
0.43662,0.25714,0.43662
0.36653,0.2249,0.3506
0.3394,0.19632,0.32727
0.42574,0.16,0.40594
0.28572,0.06897,0.2585
0.34306,0.16912,0.27737
0.38518,0.2406,0.34074
0.35484,0.17391,0.33333
0.43787,0.27545,0.4142
0.48182,0.26606,0.40909
0.41921,0.21145,0.41921
0.31492,0.13333,0.26519
0.20371,0.07547,0.18519
0.33898,0.15517,0.33898
0.55681,0.33333,0.51137
0.37142,0.23188,0.31429
0.40994,0.18868,0.38509
0.44295,0.28571,0.41611
0.77465,0.71428,0.76056
0.34826,0.1407,0.33831
1.0,1.0,1.0
0.4079,0.22667,0.36842
0.34872,0.11399,0.29744
0.25373,0.09091,0.22388
0.29508,0.15469,0.29508
0.65965,0.48763,0.63859
0.48255,0.27485,0.43023
0.53793,0.32168,0.53793
0.52672,0.33077,0.49618
0.425,0.20253,0.3375
0.25871,0.09045,0.23881
0.40741,0.22388,0.32592
0.39669,0.2521,0.38017
0.2963,0.19549,0.2963
0.53781,0.30769,0.52101
0.26506,0.12195,0.25301
0.38372,0.23529,0.38372
0.54238,0.33143,0.51978
0.47742,0.28758,0.42581
0.37143,0.15942,0.35714
0.26891,0.11966,0.21849
0.26229,0.15,0.26229
0.49056,0.21656,0.38994
0.30688,0.09626,0.25397
0.48088,0.29834,0.44809
0.4,0.15942,0.37143
0.41916,0.21818,0.39521
0.50495,0.34,0.43565
0.2647,0.08955,0.25
0.54545,0.4058,0.52631
0.41296,0.23674,0.38867
0.40964,0.20732,0.37349
