r1,r2,rl
0.47134,0.24516,0.44586
0.36842,0.17333,0.36842
0.224,0.13008,0.224
0.30645,0.13115,0.25806
0.35,0.12659,0.3375
0.2807,0.13017,0.269
0.45714,0.24277,0.37714
0.49296,0.3,0.47887
0.35107,0.1828,0.32979
0.4581,0.29378,0.41341
0.27848,0.14103,0.27848
0.58559,0.46364,0.54054
0.43089,0.20492,0.37398
0.54167,0.29577,0.45833
0.41212,0.17178,0.38788
0.26966,0.02299,0.20225
0.3246,0.13757,0.24084
0.2521,0.13675,0.2353
0.32143,0.14458,0.27381
0.4,0.28571,0.38518
0.40278,0.12676,0.36111
0.48438,0.20635,0.39062
0.12,0.02041,0.08
0.34259,0.16822,0.30556
0.31147,0.1,0.2459
0.32901,0.11353,0.28571
0.14893,0.0215,0.12766
0.4689,0.26087,0.41148
0.40758,0.17225,0.36019
0.52482,0.28777,0.49646
0.31818,0.09231,0.25758
0.23637,0.14815,0.23637
0.37838,0.20548,0.33784
0.34286,0.05797,0.32857
0.22727,0.05747,0.18182
0.4387,0.22222,0.4
0.36111,0.1831,0.31944
0.27329,0.11321,0.24845
0.51572,0.33121,0.51572
0.37681,0.19118,0.36232
0.45122,0.25926,0.37805
0.35135,0.20548,0.33784
0.37647,0.29762,0.37647
0.49207,0.22581,0.49207
0.30631,0.11009,0.27027
0.17187,0.06349,0.15625
0.45714,0.30435,0.35714
0.4129,0.20915,0.4
0.14754,0.03334,0.14754
0.2963,0.22785,0.2963
0.30252,0.15385,0.30252
0.39286,0.22892,0.33333
0.67132,0.49646,0.62937
0.47273,0.25926,0.38182
0.4812,0.30534,0.4812
0.34545,0.18518,0.23636
0.52814,0.27074,0.41558
0.52101,0.32479,0.4874
0.41096,0.19444,0.35616
0.40336,0.25641,0.40336
0.44118,0.31343,0.41176
0.45161,0.27451,0.36129
0.58896,0.42236,0.55215
0.46667,0.38983,0.45
0.34722,0.12676,0.33333
0.4026,0.26315,0.35065
0.35928,0.14545,0.28742
0.32857,0.14493,0.27143
0.45517,0.33567,0.42759
0.34749,0.0856,0.30116
0.38168,0.18605,0.36642
0.30968,0.13072,0.23225
0.48052,0.23684,0.41558
0.47799,0.26752,0.33962
0.52941,0.33051,0.48739
0.4812,0.29008,0.43609
0.38272,0.175,0.34568
0.27778,0.0566,0.22222
0.38743,0.26455,0.37696
0.3815,0.23392,0.36994
0.23256,0.11905,0.23256
0.29586,0.16766,0.26035
0.375,0.15873,0.34375
0.46281,0.21849,0.39669
0.28182,0.09175,0.24546
0.58667,0.41892,0.56
0.44594,0.24657,0.41892
0.40351,0.26786,0.33334
0.41538,0.20313,0.4
0.47059,0.33051,0.42857
0.35862,0.18182,0.33104
0.23529,0.11892,0.2246
0.39759,0.23171,0.3735
0.37333,0.22973,0.37333
0.28125,0.09474,0.26041
0.288,0.11291,0.264
0.40506,0.20779,0.32912
0.33557,0.20409,0.28188
0.43575,0.19209,0.37989
0.48624,0.27778,0.3578
0.26667,0.08108,0.25333
0.31446,0.17834,0.31446
0.5679,0.35,0.51852
0.42666,0.27027,0.41334
0.39131,0.16176,0.37681
0.30769,0.11236,0.17582
0.48619,0.24581,0.41989
0.46721,0.24794,0.42623
0.14118,0.0241,0.11765
0.52174,0.29412,0.44927
0.34021,0.20833,0.3299
0.55932,0.39655,0.52542
0.31654,0.15421,0.26859
0.3625,0.16456,0.3125
0.37736,0.15384,0.33962
0.26415,0.15384,0.26415
0.35294,0.18644,0.31932
0.2353,0.06622,0.20915
0.34101,0.16744,0.28571
0.26356,0.04725,0.21705
0.63226,0.43137,0.58065
0.42857,0.2029,0.38571
0.42202,0.28037,0.40367
