r1,r2,rl
0.2994,0.15758,0.27545
0.36522,0.18421,0.31304
0.29546,0.18391,0.27273
0.33333,0.15493,0.27778
0.29714,0.17341,0.29714
0.41463,0.15573,0.36585
0.40206,0.23959,0.35051
0.10738,0.0,0.09396
0.33577,0.1037,0.29197
0.45206,0.31944,0.42466
0.37594,0.16794,0.33083
0.43434,0.20408,0.38384
0.46667,0.2521,0.41667
0.3421,0.2,0.32895
0.48677,0.21391,0.44444
0.32203,0.12069,0.30509
0.38461,0.1875,0.35384
0.42038,0.25807,0.40765
0.46575,0.26389,0.43836
0.36986,0.18056,0.32877
0.23834,0.0733,0.21761
0.37736,0.15287,0.30189
0.53793,0.33567,0.49655
0.37705,0.15,0.31148
0.33103,0.11189,0.30345
0.28643,0.12121,0.26633
0.49724,0.30168,0.47514
0.25,0.10448,0.25
0.3348,0.08889,0.29956
0.57364,0.47244,0.52713
0.56737,0.35972,0.48227
0.42963,0.16541,0.4
0.34782,0.1062,0.29565
0.30208,0.10526,0.25
0.26865,0.0,0.14925
0.49057,0.28025,0.40252
0.2585,0.12414,0.2449
0.37363,0.2,0.29671
0.46428,0.31325,0.44047
0.25851,0.11034,0.20408
0.61798,0.47727,0.57303
0.51485,0.27,0.47525
0.41558,0.19737,0.28571
0.46269,0.25757,0.44776
0.3494,0.19512,0.33735
0.375,0.18987,0.35
0.42647,0.23881,0.36765
0.33527,0.24562,0.19653
0.36129,0.19608,0.30968
0.25767,0.08696,0.20859
0.34615,0.19608,0.34615
0.35176,0.15229,0.27136
0.45745,0.23656,0.41489
0.45333,0.27027,0.44
0.42857,0.31111,0.38462
0.37762,0.1844,0.30769
0.33333,0.19767,0.31035
0.4539,0.28777,0.42553
0.12422,0.02516,0.12422
0.30769,0.15555,0.2967
0.32298,0.16352,0.29814
0.37879,0.16923,0.31818
0.35135,0.19179,0.31081
0.20895,0.0402,0.1592
0.31285,0.13559,0.2905
0.28966,0.08391,0.24827
0.30613,0.10417,0.30613
0.525,0.29114,0.45
0.384,0.17886,0.352
0.61539,0.4375,0.58461
0.35366,0.12345,0.2683
0.23529,0.11905,0.18823
0.37333,0.14865,0.30667
0.06779,0.0,0.0339
0.26667,0.15254,0.25
0.52631,0.33588,0.4812
0.59131,0.33628,0.52174
0.39154,0.13904,0.34921
0.53969,0.34225,0.43386
0.44286,0.2446,0.37143
0.52,0.32433,0.49333
0.21277,0.05756,0.21277
0.36956,0.15385,0.33695
0.56627,0.39024,0.54217
0.31343,0.10606,0.29851
0.37681,0.23529,0.37681
0.44737,0.28,0.44737
0.40206,0.21875,0.30928
0.45098,0.2,0.43138
0.59394,0.45399,0.58182
0.33846,0.1658,0.27693
0.55173,0.43357,0.55173
0.30986,0.16114,0.29108
0.44962,0.26772,0.43411
0.28947,0.16,0.27632
0.42748,0.23846,0.41985
0.42276,0.21487,0.42276
0.52356,0.39153,0.45026
0.46875,0.26316,0.41667
0.36943,0.18065,0.34395
0.3375,0.13924,0.275
0.37594,0.22901,0.3609
0.47143,0.2029,0.41429
0.52747,0.31111,0.43956
0.08772,0.0,0.08772
0.39669,0.15126,0.29752
0.47058,0.21192,0.4183
0.41791,0.18182,0.41791
0.28787,0.07692,0.24242
0.4,0.183,0.34839
0.52239,0.27272,0.47761
0.18803,0.05217,0.18803
0.24348,0.1416,0.20869
0.56442,0.39752,0.51534
0.5036,0.32117,0.44605
0.30508,0.13714,0.25988
0.29333,0.12162,0.28
0.46626,0.27329,0.42945
0.39683,0.2258,0.34921
0.26667,0.1591,0.22223
0.36687,0.20359,0.33136
0.44329,0.16667,0.31958
0.29752,0.15126,0.26447
0.46835,0.28205,0.37975
0.46,0.25253,0.43
0.33113,0.13423,0.29139
0.37838,0.17808,0.32432
0.34965,0.12766,0.32168
0.26667,0.07362,0.25454
0.40659,0.25556,0.38462
0.26984,0.12903,0.26984
0.4129,0.20915,0.30968
0.3375,0.18987,0.3
0.29743,0.11399,0.26667
0.32836,0.19697,0.32836
0.50746,0.33333,0.50746
0.336,0.17886,0.288
0.375,0.22535,0.375
0.36181,0.16244,0.31155
0.52055,0.34722,0.50685
0.46281,0.30252,0.41322
0.57485,0.36364,0.5509
0.37037,0.27329,0.35185
0.47222,0.2676,0.43056
0.30675,0.09938,0.28221
0.24193,0.06557,0.24193
0.33333,0.15385,0.27272
0.24626,0.09774,0.20895
0.096,0.0,0.096
0.31655,0.11679,0.25899
0.51095,0.37037,0.51095
0.24692,0.1,0.23457
0.39779,0.23464,0.3315
0.26846,0.14966,0.24161
0.38096,0.2246,0.34921
0.43874,0.2063,0.41595
0.38975,0.21762,0.3282
0.52564,0.2987,0.5
0.36,0.22973,0.34667
0.45518,0.32168,0.44138
0.4497,0.23952,0.42603
0.47847,0.24154,0.41148
0.41989,0.21229,0.37569
0.90909,0.82353,0.90909
0.3913,0.16177,0.34783
0.3625,0.22785,0.3625
0.44172,0.26087,0.34356
0.44172,0.29814,0.39264
0.39548,0.14857,0.35028
0.46153,0.38323,0.46153
0.22951,0.1,0.21312
0.48402,0.2212,0.44749
0.39189,0.20548,0.33784
0.20408,0.0625,0.20408
0.39669,0.20833,0.3719
0.38806,0.17086,0.33831
0.51282,0.32467,0.46154
0.48587,0.21714,0.39548
0.31884,0.23881,0.26087
0.48649,0.23853,0.45045
0.3622,0.15873,0.34645
0.5364,0.40154,0.50575
0.33071,0.112,0.26772
0.32222,0.16854,0.28889
0.57669,0.45963,0.57669
0.44961,0.23622,0.43411
0.36894,0.21569,0.35922
0.58016,0.4186,0.51908
0.48927,0.29437,0.45493
0.3967,0.26891,0.3967
0.35176,0.14213,0.31155
0.43333,0.18644,0.33333
0.36905,0.16168,0.30953
0.25641,0.15652,0.25641
0.45556,0.37079,0.42222
0.3924,0.21795,0.36709
0.44762,0.24038,0.40953
0.44859,0.24528,0.42056
0.38261,0.15161,0.33624
0.15652,0.0531,0.06957
0.55474,0.35556,0.55474
0.49655,0.25175,0.45517
0.44615,0.26562,0.41538
0.5,0.26506,0.46428
0.31111,0.09023,0.28148
0.49665,0.34014,0.4698
0.49761,0.27053,0.40192
0.56338,0.44286,0.53521
0.53246,0.35526,0.53246
0.22581,0.13115,0.22581
0.12245,0.04166,0.10204
0.4698,0.27211,0.42953
0.57535,0.43318,0.54795
0.33553,0.19205,0.30263
0.50394,0.304,0.47244
0.48485,0.27948,0.4329
0.17219,0.08054,0.17219
0.35862,0.20979,0.34483
0.44203,0.26278,0.42754
0.35938,0.22222,0.29688
0.34328,0.21212,0.32836
0.44068,0.18965,0.37288
0.40541,0.15069,0.35135
0.36601,0.21192,0.36601
0.29762,0.13253,0.28571
0.38667,0.2027,0.38667
0.4183,0.17219,0.36601
0.26415,0.14013,0.25157
0.38235,0.16418,0.30882
0.42384,0.16107,0.3841
0.26667,0.10113,0.22222
0.54545,0.32433,0.42781
0.33783,0.09589,0.28378
0.47368,0.25333,0.43421
0.57955,0.44827,0.56818
0.34247,0.09722,0.28767
0.54634,0.37439,0.4878
0.37736,0.24204,0.3522
0.45715,0.23189,0.38571
0.50746,0.28787,0.46269
0.45454,0.25581,0.36364
0.38835,0.15686,0.36893
0.36066,0.18333,0.34426
0.27972,0.0851,0.22378
0.38621,0.26573,0.38621
0.336,0.09756,0.32
0.53731,0.25758,0.49254
0.26667,0.07767,0.19048
0.32052,0.11688,0.28205
0.25,0.07936,0.23437
0.35808,0.20265,0.30568
0.24706,0.05952,0.2353
0.51337,0.22703,0.4599
0.45794,0.21698,0.37383
0.43077,0.1875,0.36923
0.35135,0.15069,0.33784
0.22901,0.06201,0.16794
0.25641,0.10389,0.20513
0.25757,0.06153,0.21212
0.28235,0.08333,0.2
0.4497,0.27545,0.42603
0.43137,0.18543,0.37908
0.27933,0.0678,0.22346
0.45509,0.25454,0.43114
0.46341,0.19753,0.43903
0.49032,0.26144,0.43871
0.44571,0.24277,0.4
0.49412,0.38095,0.49412
0.66666,0.47692,0.65152
0.31579,0.10714,0.29825
0.24113,0.05755,0.1844
0.37398,0.19835,0.35772
0.42105,0.27481,0.34587
0.2,0.03125,0.16923
0.34667,0.16438,0.29333
0.38849,0.23357,0.34532
0.46666,0.2809,0.4
0.63768,0.51471,0.62319
0.28205,0.11688,0.25641
0.42029,0.23529,0.3913
0.25807,0.13187,0.21505
0.47273,0.24771,0.39091
0.52174,0.33628,0.48696
0.39416,0.2074,0.33577
0.25197,0.064,0.23622
0.44118,0.32836,0.39706
0.39759,0.14634,0.30121
0.45454,0.28947,0.44156
0.40288,0.24817,0.40288
0.44928,0.19118,0.36232
0.47126,0.30232,0.42529
0.39189,0.17808,0.32432
0.12904,0.03278,0.11291
0.47619,0.34483,0.47619
0.33469,0.13992,0.3102
0.32168,0.09929,0.25175
0.33129,0.13665,0.28221
