r1,r2,rl
0.20896,0.06154,0.14925
0.44444,0.29577,0.41667
0.35714,0.17391,0.34285
0.33918,0.13017,0.22222
0.43137,0.27814,0.39216
0.17778,0.09023,0.17778
0.56383,0.43011,0.46809
0.4718,0.25907,0.44103
0.36735,0.2069,0.32653
0.32592,0.15038,0.25185
0.33696,0.15385,0.32609
0.28402,0.10778,0.24852
0.29788,0.11511,0.24113
0.31579,0.21301,0.24561
0.33083,0.22901,0.28571
0.17204,0.04348,0.16129
0.47436,0.22078,0.4359
0.25397,0.07486,0.22222
0.41111,0.20225,0.4
0.48387,0.29348,0.43011
0.47423,0.33333,0.45361
0.49682,0.29677,0.4586
0.4129,0.23529,0.4
0.44156,0.27631,0.41558
0.21818,0.02454,0.18182
0.37234,0.17204,0.3617
0.31313,0.07143,0.24242
0.39456,0.16551,0.34013
0.34615,0.14563,0.30769
0.2,0.03371,0.18889
0.26966,0.10227,0.22472
0.26667,0.06757,0.21334
0.27586,0.07017,0.24138
0.47826,0.27941,0.44928
0.29412,0.16418,0.29412
0.65,0.52542,0.65
0.28402,0.09581,0.26036
0.28877,0.15135,0.25669
0.20513,0.05195,0.19231
0.14634,0.05,0.12195
0.37143,0.21739,0.35714
0.58015,0.4031,0.56489
0.33333,0.16,0.33333
0.50252,0.18274,0.43216
0.43836,0.23042,0.32877
0.45455,0.27481,0.41667
0.5445,0.32804,0.52356
0.27586,0.08392,0.24828
0.38554,0.19512,0.37349
0.55033,0.35374,0.55033
0.4186,0.15748,0.35659
0.32679,0.1457,0.32679
0.43114,0.25455,0.40718
0.43269,0.2233,0.40385
0.44118,0.22388,0.36765
0.53061,0.44138,0.53061
0.36207,0.1913,0.31897
0.52857,0.40579,0.51428
0.52814,0.31441,0.45888
0.32693,0.11765,0.32693
0.22222,0.06623,0.20915
0.46743,0.19305,0.41379
0.53846,0.34375,0.49231
0.39594,0.27692,0.37563
0.36572,0.20809,0.36572
0.38095,0.2069,0.35374
0.29677,0.10457,0.21935
0.39241,0.21795,0.35443
0.35461,0.11511,0.35461
0.38926,0.23129,0.30872
0.29851,0.07576,0.2388
0.48485,0.21539,0.40909
0.4258,0.16993,0.3871
0.33962,0.10191,0.32704
0.35862,0.12587,0.33103
0.31884,0.11764,0.28986
0.48366,0.25166,0.44444
0.20155,0.06299,0.17054
0.27536,0.10294,0.2029
0.60571,0.4393,0.60571
0.55118,0.4,0.55118
0.36792,0.2,0.34906
0.34328,0.19697,0.32836
0.40936,0.24852,0.40936
0.40678,0.17241,0.33898
0.30464,0.10738,0.22516
0.39474,0.17333,0.38158
0.55882,0.25743,0.4902
0.24742,0.14737,0.24742
0.48837,0.29412,0.46512
0.52381,0.28846,0.42857
0.44275,0.18604,0.42748
0.38621,0.13986,0.28966
0.43357,0.19859,0.4056
0.27545,0.08485,0.26348
0.45161,0.31522,0.4301
0.25974,0.14474,0.25974
0.29379,0.11429,0.21469
0.45946,0.20548,0.37838
0.27136,0.10152,0.24121
0.3913,0.23529,0.34783
0.3268,0.17218,0.31373
0.21539,0.04687,0.2
0.41482,0.2406,0.4
0.40758,0.19139,0.37915
0.47826,0.25,0.44928
0.54305,0.42953,0.5298
0.41559,0.25,0.41559
0.3619,0.24281,0.3619
0.43902,0.24691,0.42683
0.38509,0.16352,0.34782
0.3609,0.22901,0.31579
0.21539,0.07812,0.18462
0.2939,0.12997,0.26523
0.11765,0.0,0.11765
0.30434,0.10294,0.27536
0.76259,0.65693,0.76259
0.27879,0.11043,0.27879
0.41748,0.26471,0.38835
0.37576,0.23313,0.36363
0.41861,0.23474,0.3814
0.3464,0.19079,0.32679
0.38709,0.20652,0.36559
0.48315,0.26136,0.47191
0.57297,0.39344,0.55135
0.44275,0.32558,0.42748
0.42222,0.17978,0.41111
0.45919,0.20619,0.38776
0.42857,0.22368,0.41559
0.84483,0.7193,0.81034
0.3375,0.12658,0.3125
0.37179,0.15584,0.35898
0.49425,0.31395,0.43678
0.6503,0.48447,0.62577
0.40994,0.1761,0.34783
0.47809,0.25703,0.43825
0.2074,0.10526,0.2074
0.47888,0.22748,0.44131
0.26846,0.17687,0.25503
0.32787,0.15,0.26229
0.33188,0.17621,0.30568
0.37383,0.13208,0.3271
0.41758,0.18889,0.40659
0.43903,0.14815,0.34146
0.09302,0.0,0.09302
0.5042,0.23932,0.43697
0.4151,0.14448,0.36226
0.53677,0.3926,0.48529
0.13223,0.0,0.13223
0.26901,0.11834,0.21052
0.44025,0.30573,0.41509
0.38235,0.19403,0.35294
0.37069,0.18261,0.34483
0.528,0.3252,0.496
0.39639,0.16364,0.33333
0.48438,0.28571,0.48438
0.39216,0.22772,0.37255
0.36667,0.13559,0.36667
0.44838,0.20771,0.39528
0.33987,0.17218,0.30066
0.42938,0.21715,0.39548
0.37576,0.20859,0.32727
0.52101,0.21187,0.46219
0.40741,0.20561,0.35185
0.33239,0.11332,0.28732
0.18644,0.06896,0.16949
0.46154,0.23438,0.44615
0.67089,0.47436,0.63291
0.31655,0.14599,0.25899
0.50909,0.26994,0.42425
0.37838,0.17808,0.35135
0.59873,0.51613,0.59873
0.42918,0.23377,0.37768
0.98734,0.97436,0.98734
0.53571,0.3253,0.5
0.23595,0.10227,0.23595
0.1356,0.0,0.11864
0.36263,0.21111,0.35165
0.57575,0.38931,0.5
0.46687,0.29841,0.42272
0.48322,0.23129,0.45637
0.55797,0.33577,0.43478
0.28025,0.12903,0.25477
0.4698,0.35374,0.45638
0.39245,0.22053,0.35472
0.31884,0.14706,0.26087
0.25676,0.15069,0.25676
0.5124,0.28572,0.46281
0.48951,0.29787,0.41958
0.35165,0.16667,0.32967
0.33735,0.18293,0.33735
0.33962,0.14013,0.31447
0.51807,0.19512,0.46988
0.28169,0.1,0.23943
0.31667,0.18644,0.3
0.47619,0.27586,0.44898
0.28866,0.07292,0.23711
0.40476,0.26506,0.34524
0.47945,0.26389,0.45206
0.44693,0.19209,0.40223
0.55615,0.38919,0.47059
0.28,0.02703,0.22667
0.44102,0.32124,0.37949
0.40517,0.23478,0.37069
0.44444,0.2,0.43209
0.3862,0.25175,0.3862
0.4,0.09639,0.28235
0.37373,0.17347,0.31313
0.23704,0.06015,0.20741
0.33104,0.15385,0.31724
0.5122,0.30864,0.47561
0.38806,0.13636,0.34328
0.38961,0.14474,0.35065
0.22414,0.12281,0.22414
0.44444,0.22517,0.40523
0.28333,0.1695,0.26667
0.29493,0.14883,0.25806
0.18785,0.04469,0.17679
0.52023,0.30409,0.48555
0.46392,0.27083,0.35051
0.45638,0.21769,0.40269
0.34783,0.16177,0.26087
0.20155,0.04724,0.18605
0.31902,0.14907,0.2822
0.25333,0.05405,0.24
0.3432,0.11976,0.28402
0.45989,0.20541,0.38503
0.46154,0.2695,0.46154
0.4,0.1658,0.32821
0.46784,0.28402,0.45614
0.55757,0.26994,0.48485
0.52564,0.2987,0.48718
0.47205,0.22641,0.36025
0.49057,0.38217,0.49057
0.61765,0.34328,0.55882
0.3077,0.13483,0.28571
0.19355,0.0915,0.16774
0.5298,0.28188,0.43709
0.41892,0.16439,0.33784
0.27907,0.09448,0.24806
0.36,0.18367,0.34
0.32258,0.14754,0.30646
0.31461,0.11364,0.31461
0.8,0.71329,0.78621
0.42857,0.27536,0.38572
0.22353,0.10714,0.21176
0.37288,0.25862,0.35593
0.61612,0.52632,0.60663
0.7438,0.67227,0.7438
0.38235,0.14925,0.29412
0.20339,0.08621,0.18644
0.21053,0.10687,0.21053
0.57955,0.4023,0.52273
0.4599,0.22702,0.37433
0.42477,0.23423,0.42477
0.31111,0.1203,0.2963
0.48052,0.35526,0.41558
0.42759,0.19581,0.38621
0.43056,0.25352,0.41667
0.51948,0.31579,0.50649
0.329,0.14847,0.29437
0.18018,0.0367,0.16216
0.51655,0.36242,0.43709
0.45902,0.36464,0.45902
0.33987,0.17218,0.3268
0.48598,0.34906,0.48598
0.48101,0.32051,0.39241
0.32813,0.1746,0.32813
0.23931,0.05217,0.18803
0.42683,0.29629,0.41463
0.34118,0.13095,0.28235
0.31481,0.11321,0.2037
0.34965,0.1844,0.27972
0.38519,0.18045,0.31111
0.20513,0.03479,0.20513
0.24528,0.13334,0.24528
0.46706,0.27879,0.45509
0.31788,0.16107,0.30464
0.32381,0.23301,0.22857
0.41177,0.20895,0.41177
0.45133,0.21429,0.33628
0.32258,0.14379,0.28387
0.41129,0.23577,0.3629
0.44,0.28378,0.42667
0.31527,0.10945,0.28571
0.32864,0.11374,0.32864
0.41026,0.20664,0.3663
0.37383,0.15238,0.31776
0.2585,0.12413,0.23129
0.5625,0.32632,0.54166
0.51643,0.28436,0.39436
0.26582,0.15385,0.25317
0.48649,0.30137,0.45946
0.3253,0.18292,0.30121
0.50349,0.28368,0.48951
0.3741,0.11679,0.3741
0.37333,0.13699,0.32
0.48454,0.21875,0.42268
0.54035,0.32509,0.51228
0.19672,0.0678,0.13115
0.4,0.17568,0.38667
0.40796,0.26131,0.37811
0.25,0.10448,0.22059
0.4388,0.20417,0.38799
0.35928,0.15758,0.3473
0.22642,0.05769,0.22642
0.34952,0.17822,0.34952
