r1,r2,rl
0.49612,0.28346,0.43411
0.42105,0.23668,0.40936
0.30882,0.10447,0.27941
0.4065,0.26446,0.37398
0.41048,0.17621,0.35808
0.36986,0.13889,0.34246
0.54015,0.41482,0.49635
0.5,0.32912,0.475
0.41765,0.26627,0.37647
0.44304,0.19231,0.41772
0.30189,0.10191,0.27673
0.28358,0.10606,0.26866
0.29688,0.12698,0.28125
0.30671,0.09647,0.27476
0.16949,0.05173,0.16949
0.36986,0.16667,0.27397
0.65806,0.53595,0.64516
0.31111,0.17978,0.3
0.30108,0.17391,0.25807
0.4321,0.2625,0.38272
0.49362,0.25751,0.40851
0.39752,0.225,0.37888
0.30588,0.10714,0.23529
0.45086,0.24561,0.41619
0.55,0.37975,0.4875
0.33899,0.22414,0.32203
0.41414,0.16327,0.35353
0.42364,0.1791,0.36453
0.34437,0.12081,0.30464
0.88496,0.77477,0.88496
0.39456,0.17931,0.31293
0.44755,0.22695,0.41958
0.49438,0.32955,0.47191
0.64901,0.53691,0.64901
0.45783,0.15854,0.39759
0.52542,0.35043,0.49153
0.2314,0.13446,0.2314
0.48648,0.24545,0.45045
0.44594,0.20548,0.39189
0.35,0.15254,0.33334
0.44444,0.248,0.42857
0.30986,0.10427,0.25352
0.49057,0.29299,0.44025
0.4382,0.20454,0.35955
0.11765,0.07229,0.11765
0.36842,0.19643,0.33333
0.35252,0.10145,0.29497
0.57931,0.41667,0.57242
0.25564,0.10687,0.2406
0.20859,0.07453,0.20859
0.44776,0.30151,0.40796
0.26316,0.12766,0.26316
0.37142,0.22115,0.35238
0.53503,0.3871,0.47134
0.42379,0.21723,0.36431
0.44117,0.25373,0.42647
0.52272,0.28736,0.51137
0.26087,0.07353,0.23189
0.35255,0.17747,0.30508
0.34426,0.15,0.26229
0.41618,0.2924,0.40463
0.37037,0.2,0.34568
0.40741,0.17757,0.36111
0.40187,0.16981,0.34579
0.37746,0.13598,0.32676
0.375,0.18182,0.35714
0.44037,0.2056,0.34863
0.5509,0.33939,0.44311
0.4106,0.2953,0.35761
0.43275,0.21302,0.40936
0.36487,0.15069,0.33784
0.84615,0.76624,0.83333
0.41836,0.18557,0.39796
1.0,1.0,1.0
0.45455,0.27693,0.4394
0.25287,0.13953,0.24138
0.2653,0.0625,0.20408
0.40523,0.21192,0.37908
0.51362,0.33726,0.49805
0.42991,0.20689,0.36137
0.46575,0.27778,0.46575
0.6323,0.33218,0.57045
0.24113,0.08633,0.21277
0.46626,0.29814,0.41718
0.51048,0.33803,0.4965
0.34108,0.22047,0.31008
0.41135,0.23021,0.39716
0.42666,0.2027,0.38667
0.35802,0.2125,0.32099
0.37634,0.17391,0.33333
0.39053,0.20359,0.35503
0.33103,0.15385,0.31724
0.3924,0.12821,0.34177
0.28169,0.12857,0.28169
0.37607,0.17392,0.34188
0.31724,0.15385,0.30345
0.34637,0.13559,0.31285
0.4074,0.175,0.33333
0.45926,0.28572,0.41482
0.38889,0.22472,0.36667
0.45405,0.22951,0.36757
